SampleID,MDS1,MDS2
259_V7,0.21633222043816233,0.16048892484339514
259_V8,0.21773401119008878,-0.028668565610536684
259_V9,0.28170015432075046,0.1358314903577953
260_S1,0.034369855396840183,0.00701193948952413
260_S1F,-0.07150533736227584,-0.2846335912172144
260_V1,-0.28192534241865597,0.20941652397904262
260_V10,0.21726051002422883,-0.03915779313524412
260_V11,0.21282186966460184,-0.019771491338504782
260_V12,0.27362770110964274,0.0675918015168352
260_V3,0.005353973918727728,0.216653502577088
260_V4,-0.3770083990801583,-0.22352259362651336
260_V5,-0.014899750372840592,0.008812514260735243
260_V6,-0.05127119882227634,0.08023622488702947
260_V7,0.019766815406194353,-0.06900699508126464
260_V8,0.10935670656635252,0.061152974898200235
260_V9,0.18539233445841838,0.07724779392225854
261_S1,-0.5895722525417052,-0.0020368408857086764
261_S1F,0.26772862558840343,-0.716476890613992
261_S4,0.2816287247139154,-0.12735897407877592
261_S4F,0.2862682514840695,-0.07859186602393299
261_V4,-0.5198327496750836,-0.16255283861672054
261_V5,-0.4052861604375276,-0.1635424639254637
261_V7,-0.3411356725430436,-0.1054341679559519
263_S1,-0.3902539057011879,-0.10074307542928639
263_S1F,-0.24369626866618072,0.04837779342092439
263_V1,-0.798279176795027,0.10301767640968376
263_V11,0.2561273259546555,0.14345815533517242
263_V2,-0.27610564484467376,-0.21873329570631142
263_V6,-0.0957696191298555,0.13572657409249145
263_V7,0.08332668278546394,0.11606341105161319
263_V8,0.2910012641882511,0.22682306077137576
263_V9,0.29314178691219434,0.15421065380765708
264_S1,-0.0946035791930558,-0.5309860815881023
264_S1F,-0.49230447065637556,-0.11293267589059708
264_S2,-0.15562120196090518,-0.5024202003334595
264_S2F,-0.049712084574795076,-0.6131257127714393
264_V1,-0.4833598852776412,-0.06458772239337499
264_V10,0.40525456155617734,-0.11219472102382032
264_V11,0.2852693373452538,-0.05918356649461729
264_V12,0.35784857640717066,-0.05083089881161063
264_V3,0.09840153229282056,-0.6934245105158627
264_V4,0.22474145213067948,-0.7951471068026283
264_V5,-0.26425617829825376,-0.3645846675871805
264_V7,-0.4281247883942112,-0.1926161404841052
264_V9,0.18466811078917156,-0.03912975601177325
265_S1,-0.14039262747488354,-0.12027064102872656
265_V2,-0.7430293124481469,0.09588390282004405
265_V5,-0.7464102380944198,0.09217805748930023
265_V6,-0.8176696748562897,-0.017192671943390622
265_V8,0.1699539457175854,0.01838030651985398
GD5_1,0.08220231088756773,-0.15096852038331968
GD5_2,0.12923841531238098,-0.20499458404045925
GD5_3,0.14152784952188474,-0.1913787077348647
GD5_4,0.08739555676515652,-0.1554868955566953
GD5_5,0.11304150723079291,-0.17378469590301826
GD5_6,0.11901687703770887,-0.16805357226830972
GD5_7,0.09070139248186801,-0.16809068147601536
GD5_8,0.13985707088582255,-0.20012965231856134
GD5_9,0.16723716505399805,-0.26189338678958524
MSA2002_1A,-0.47607326506447634,0.27863145089714575
MSA2002_1B,-0.48395207513882144,0.29057664436884445
MSA2002_2A,-0.4724689318849716,0.27567677217323494
MSA2002_2B,-0.48366919727303664,0.28829489144483644
MSA2002_3A,-0.47727031243157925,0.28316898077485314
MSA2002_3B,-0.4855614700974426,0.2812291393381636
MSA2002_4A,-0.4871139161524449,0.2743540832540518
MSA2002_4B,-0.4821212660433174,0.26733383262913296
MSA2002_5A,-0.47133956814555317,0.30215545596960985
MSA2002_5B,-0.46839304611799853,0.2926898350008036
MSA2002_6A,-0.4761465891074824,0.26718140048604194
MSA2002_6B,-0.47098607795219727,0.2584540287682474
MSA2002_7A,-0.4702337737901392,0.28404637860572673
MSA2002_7B,-0.47803481520846536,0.27160856034618835
MSA2002_8A,-0.49181163206344314,0.28893403830395803
MSA2002_8B,-0.4717886911421758,0.27166818435917295
MSA2002_9A,-0.47706229971866027,0.2853370832147513
MSA2002_9B,-0.4865401562827326,0.2740220417711652
