SampleID,ko_shannon,ko_evenness,ko_richness
245_A3,10.786680586411018,0.19439527012087116,4475
245_S1F,10.17120578655452,0.13757322863355131,4298
245_S2,11.031140751645527,0.4357671413922605,3526
245_S4,10.253069893642481,0.1285244875575054,4118
245_V10,9.614332836515324,0.12146889861756212,3729
245_V12,10.20041071533547,0.10114795722829158,4399
245_V2,11.134431533196512,0.338301194224817,4099
245_V4,10.730808353965662,0.17396542703246276,4281
245_V6,10.46082682074632,0.11937647418207646,4431
245_V7,10.044438796047796,0.16280991088773436,3349
245_V8,10.478033965991917,0.15074524676963452,4039
245_V9,10.20936085448294,0.12180144261335912,4290
246_V1,9.223621794120126,0.0944972900705051,1558
246_V10,9.905259144557839,0.13883808347364282,3394
246_V2,10.394909919326492,0.10274883170889197,4014
246_V5,10.208281159062373,0.13913627225136252,4231
246_V6,10.026017650928457,0.15330126475512484,3794
246_V7,10.215811033529361,0.15330082718624918,4342
246_V8,9.882811176556302,0.1663243156167397,3045
247_S1,9.967966868635301,0.11509822327284862,3628
247_S3,10.06968744092821,0.1033840924321586,4094
247_V1,10.695994672079687,0.14938879737596145,4149
247_V10,9.805842183031077,0.06355765432062624,3894
247_V11,10.219267867148812,0.09740565723331557,4266
247_V12,10.173323812411077,0.13790759323116977,4077
247_V2,10.903055010883465,0.17611468168179722,4009
247_V3,10.822007941761989,0.16123764904878113,3951
247_V5,10.11317631303507,0.06434081400706958,3988
247_V6,10.265739729003283,0.09185320548709054,4078
247_V7,10.06254931849425,0.08980756589340656,4200
247_V8,10.186463157326838,0.1068992788621457,4144
247_V9,9.809064532920404,0.0784715306704726,3859
249_A1,10.390421693740626,0.1458049101357448,4389
249_A1F,10.015545951417764,0.1623591347410235,3835
249_V11,10.169554521170612,0.14284461940986018,4153
249_V2,11.12176196971921,0.34574722482466963,4436
249_V5,11.188437085219693,0.3223617771024722,4512
249_V6,10.930521888937813,0.22649345370772833,4483
249_V7,10.85714969142736,0.21948718021033206,4377
249_V9,10.20533653866574,0.13620329405259532,4274
250_S1,11.206899019341327,0.41013593832750417,4144
250_V10,10.519674273067421,0.15372746500776896,4271
250_V2,11.199884866552967,0.38954745448868083,4357
250_V5,11.075061926236234,0.33738988175686113,4205
251_V10,10.284665199059576,0.11889579206020606,4571
251_V11,10.240045153840082,0.13854508586229988,4624
251_V2,11.064760631829937,0.4032175905460175,3640
251_V5,11.092198109448853,0.2442056119341053,4398
251_V6,10.883569233441941,0.19203596765720887,4481
251_V7,10.237409861888004,0.1340424674148448,4525
251_V8,10.449328962721156,0.1196588731939399,4570
251_V9,10.282120210534492,0.09632710252051581,4501
252_S1,11.113375849618878,0.305293423188987,4667
252_S1F,11.117670301964404,0.2995568994519076,4647
252_S2,10.605219249153455,0.18683481612441577,4482
252_S2F,10.934810716234116,0.2477142564767674,4586
252_V10,9.904993965445422,0.13978458992777515,3789
252_V12,10.183817425234396,0.11397525424896564,4360
252_V2,10.983881916485414,0.4179063380814163,3411
252_V5,11.090247862605727,0.3467504164866633,4083
252_V6,10.634224381931812,0.19258008687754513,4314
252_V7,10.702295891892241,0.19678964222717155,4483
252_V8,10.663014825695798,0.1826857189822036,4473
252_V9,10.639283531722693,0.18700575696406058,4411
253_S2,10.147647200029992,0.1044843774183569,4224
253_V2,10.32462402030175,0.09889633823540256,4386
253_V5,10.945350744146712,0.20323544815854733,4528
253_V6,10.779298168152005,0.16167451614220882,4475
253_V7,10.210361388271972,0.10594474453973614,4281
253_V8,10.051079841371587,0.09151184242949616,4259
254_A1,10.169148882404222,0.11904279966922522,3921
254_A2F,9.632783265038256,0.07667805450256343,2683
254_S2,9.763990402621804,0.051115096889011655,4120
254_S2F,9.789353228800847,0.06677399527971455,3586
254_V10,9.656035774521705,0.07030224072556883,3014
254_V2,11.079596035172338,0.43299259924282163,3780
254_V7,9.795404844232184,0.05184763450754538,4058
254_V9,10.039560070332056,0.14736012075185492,3430
255_V3,10.717916836086028,0.17273715722444402,4066
255_V5,11.200069596305045,0.4206904021178167,4024
255_V6,10.747851860081964,0.15106555108526334,4321
255_V7,10.61016722567135,0.1449947484856557,4409
256_V12,10.1846660439815,0.1452438406181909,4076
256_V2,11.007383156444673,0.2829973362036531,3986
256_V5,10.721289296418465,0.15809481272811451,4345
257_V2,10.132510033596269,0.10676137426547808,3620
257_V7,10.36095643378392,0.07718705003671535,4174
258_V1,10.303268062782543,0.1373741077267621,4420
258_V10,9.96187328926517,0.13348493210953963,3014
258_V6,9.919594649441121,0.1303910957064698,4085
258_V7,10.016212195476383,0.1450274311147798,4250
258_V8,10.216385789519236,0.07703205993683476,4417
259_V1,11.06714326147411,0.3732504481907799,3686
259_V11,10.115976555551914,0.14215574599233066,4104
259_V12,10.06819315385836,0.1519138814232031,3452
259_V2,11.116403011774759,0.3842777284105387,3706
259_V5,10.454089838934923,0.1418550506957088,4208
259_V7,10.216922042716906,0.11685620932913164,4273
259_V8,10.293337625738403,0.13688940921703324,4357
259_V9,10.02132975522518,0.09300092579881368,4282
260_S1,10.486472472807602,0.12248606725236896,4470
260_S1F,10.565110245847286,0.16577432918126953,4747
260_V1,10.953686195711343,0.295239002430239,3482
260_V10,10.097866997926765,0.11962171143922826,4057
260_V11,10.169837003752132,0.12396862194016345,4207
260_V12,10.0336098218323,0.1344922214609796,3456
260_V3,10.5488354769751,0.1260624124286464,4249
260_V4,10.949362023870247,0.2721628022612478,4365
260_V5,10.621735254194217,0.16379078092519392,4195
260_V6,10.730533668944542,0.17194237311828306,4186
260_V7,10.502120743874876,0.14726109469026202,4429
260_V8,10.36967579395429,0.11534405377843018,4522
260_V9,10.08204876078371,0.08666040373577649,4429
261_S1,11.261506418307848,0.3971860196106552,4297
261_S1F,9.59132230012823,0.10227031371291394,4361
261_S2,11.098590967376454,0.31475483661179715,4301
261_S2F,10.82802796611087,0.21996943501544727,4408
261_S4,10.114480723127857,0.19305076430041476,3188
261_S4F,10.108469212722973,0.16585290060778773,3606
261_S5,10.133340752132964,0.1710946046957689,3395
261_V4,11.066337444565962,0.3146877893014835,4456
261_V5,11.027936097698644,0.32584646390166,4147
261_V6,10.947751120868906,0.28358970152991103,4284
261_V7,11.1867268760407,0.3141064325436967,4575
261_V8,10.329144316932695,0.1741918789759166,4001
261_V9,9.868311757575619,0.11966232643449164,3525
263_S1,11.108693920809937,0.35251131623411,4114
263_S1F,11.088949043328999,0.3085686027996204,4073
263_V1,11.05489158187449,0.4655566841477089,3485
263_V11,10.065963361886146,0.08756973304373578,4199
263_V2,10.92258278935953,0.26190997643972685,4277
263_V6,10.779545781549457,0.15796133597337897,4245
263_V7,10.445674415531702,0.1148623926916944,4295
263_V8,9.876187412324054,0.08248386969271776,3970
263_V9,9.971895016183412,0.0970381609069887,4107
264_S1,10.407964945820275,0.16125164063508746,4593
264_S1F,11.130701389912081,0.3670834949059371,4048
264_S2,10.437566533564166,0.17150696118384245,4462
264_S2F,10.194993731429983,0.13983985758386341,4608
264_V1,11.11122542212514,0.3640918560330855,4165
264_V10,9.993713663548602,0.15251710847168196,3882
264_V11,10.131668354556952,0.14016595084384656,4263
264_V12,10.067118425813662,0.17502845006059597,3467
264_V3,9.968622564484951,0.14467903856454456,4011
264_V4,9.578630655459092,0.1317110738786854,3804
264_V5,10.751732584658038,0.2480568215397984,4063
264_V7,10.99651806125705,0.2956811506376245,4428
264_V9,10.339903529213482,0.16276437730404966,4427
265_S1,10.855083536863226,0.21341110502643415,4490
265_V2,11.171766328995,0.3496093584659191,4378
265_V4,11.151125596442105,0.40291923242422517,3859
265_V5,11.186496638063419,0.37515721071282754,4339
265_V6,11.013478473825758,0.3450142955115775,4130
265_V8,10.14885858571578,0.08960753110730728,4412
GD5_1,10.602862137493721,0.18961705904867673,4504
GD5_2,10.527406642545142,0.17330978131119684,4665
GD5_3,10.489963709229459,0.18061451208290358,4426
GD5_4,10.599047178577642,0.1790561545297339,4731
GD5_5,10.54468712100885,0.1820349502875652,4516
GD5_6,10.560017340424615,0.1749514302227835,4748
GD5_7,10.589406576837744,0.18283752807768838,4604
GD5_8,10.490916672847511,0.17519994015918214,4547
GD5_9,10.451200365276271,0.15519997782758344,4667
MSA2002_1A,11.299632088329993,0.3448583715088095,4710
MSA2002_1B,11.286506750982372,0.34230805060592123,4701
MSA2002_2A,11.305094253752431,0.34085285292613265,4766
MSA2002_2B,11.285046821429507,0.3389466367372802,4727
MSA2002_3A,11.30040917753522,0.34467580710401413,4714
MSA2002_3B,11.287998381472503,0.343219331450133,4687
MSA2002_4A,11.29803987977827,0.3432594672334879,4732
MSA2002_4B,11.30231197228939,0.3433185522751834,4748
MSA2002_5A,11.274010260719324,0.3363645764835824,4723
MSA2002_5B,11.285865707668725,0.34023178557258155,4702
MSA2002_6A,11.305094136186526,0.33240166761812057,4881
MSA2002_6B,11.32642882561929,0.34993504044350776,4716
MSA2002_7A,11.307201280160557,0.34630158662382365,4718
MSA2002_7B,11.301594314418987,0.3460455084386477,4710
MSA2002_8A,11.299775845716754,0.3454835443763036,4711
MSA2002_8B,11.295337597469391,0.3424788667262503,4706
MSA2002_9A,11.28091824902807,0.3385120932998444,4725
MSA2002_9B,11.289770718996085,0.34134359156399907,4726
